actor_id,actor_name
1318,Azura Skye
1319,Diane Salinger
1320,Aaron Hendry
1321,Nathan Baesel
1322,S.O.D.
1323,WWE Home Video
1324,Bill Graham
1325,Jennifer Andrews Anderson
1326,Nils Haaland
1327,Michael Hart
1328,Anthony Kaczmarek
1329,Matt Kamprath
1330,KIRK DOUGLAS
1331,PETER LORRE
1332,PAUL LUKAS
1333,Robert J. Wilke
1334,Dan Hanlon
1335,Jane Gail
1336,Allen Holubar
1337,Lois Alexander
1338,Curtis Benton
1339,Twenty Thousand Leagues Under
1340,Jason Scott Lee
1341,BARBARA STANWYCK
1342,Matthew Schroeder
1343,Ben Woolman
1344,Peter Roller
1345,Colin O'Brien
1346,Anthony Ames
1347,Justin Durishin
1348,Mark Ford
1349,Matt Walton
1350,Sean Matic
1351,John Heussenstamm
1352,Johnny Moeller
1353,Bill Stone
1354,Popeye
1355,Felix the Cat
1356,Casper the Friendly Ghost
1357,Gumby
1358,Little Lulu
1359,Josh Tovar
1360,Chad Johnson
1361,Mark Volman
1362,Howard Kaylan
1363,Ian Underwood
1364,Aynsley Dunbar
1365,George Ducker
1366,Jaz Martin
1367,Anna Maria DeMara
1368,Cleo Berry
1369,Hennely Jimenez
1370,Greg Garrison
1371,Troy Stetina
1372,Aaron Kwok
1373,Phyllis Quek
1374,James Lye
1375,Daniel Wu
1376,Gigi Choi
1377,Connie Mason
1378,William Kerwin
1379,Jeffrey Allen
1380,Shelby Livingston
1381,Ben Moor
1382,Michigan State
1383,Midnight Oil
1384,Keir Deullea
1385,Gary Lockwood
1386,William Sylvester
1387,Daniel Richter
1388,Leonard Rossiter
1389,Leslie Neilsen
1390,Ophelie Winter
1391,Ezio Greggio
1392,Peter Bean
1393,Robert Englund
1394,Giuseppe Andrews
1395,Lin Shaye
1396,Bill Moseley
1397,Christopher Daniels
1398,Christa Campbell
1399,Lance Armstrong and the Tour De France riders
1400,Dullea
1401,Lockwood
1402,Sylvester
1403,RICH
1404,Tour De France riders
1405,San Antonio Spurs
1406,New Jersey Nets
1407,Casey Stone
1408,Michael Schumacher
1409,Fernando Alonso
1410,Myung Yong Kim
1411,Chang Soo Lee
1412,Sang H.
1413,Syracuse
1414,MLB Productions
1415,Juanes
1416,Harry Kalas
1417,Alan Armstrong
1418,Ash Newman
1419,Vicki Wagner
1420,Dennis Quaid
1421,Dwayne Wade
1422,Pat Riley
1423,Shaquille O'Neal
1424,Gary Payton
1425,Udonis Haslem
1426,Somersault
1427,Digital Kitchen
1428,Imago
1429,Deja Vu
1430,Poison Arrow Premix
1431,Ivan Basso
1432,Phil Liggett
1433,Paul Sherwen
1434,Vince Young
1435,Texas Longhorns
1436,Reggie Bush
1437,Roger Federer
1438,Andy Roddick
1439,Alexander Vinokurov
1440,Alejandro Valverde
1441,Erik Zabel
1442,Oscar Pereiro
1443,2006 Womens Ncaa Championship Final Four
1444,Detroit Tigers
1445,St. Louis Cardinals
1446,Kevin Harvick
1447,Mark Marten
1448,Dr. Ken Hon
1449,John Kjargaard
1450,Kentucky
1451,Crew
1452,Venus Williams
1453,Rafael Nadal
1454,Marion Bartloi
1455,Jaime Murray
1456,Florida Gators
1457,VARIOUS ARTIST
1458,Cobrinha
1459,Andre Galvao
1460,Xande Ribeiro
1461,Roger Gracie
1462,Audi
1463,Peugeot
1464,Philadelphia Phillies
1465,Tampa Bay Rays
1466,Cole Hamels
1467,Ryan Howard
1468,Pastor Chuck Smith
1469,USC Football Players
1470,Tiger Woods
1471,Serena Williams
1472,Phil Jackson
1473,Kobe Bryant
1474,Pau Gasol
1475,Lamar Odom
1476,Derek Fisher
1477,Utah Utes
1478,Allan McNish
1479,Darren Turner
1480,Tom Kristensen
1481,John Swasey
1482,Vic Mignogna
1483,Yankees
1484,Phillies
1485,Derek Jeter
1486,Alex Rodriguez
1487,Marian Rivera
1488,Kron Gracie
1489,Romulo Barral
1490,Rafael Mendes
1491,Alberto Contador
1492,Knit And Crochet Today
1493,Bill Moyers
1494,Ray Scheider
1495,John Lithgon
1496,Bob Balaban
1497,Alabama Crimson Tide
1498,Colt McCoy
1499,Mark Ingram
1500,Cast of characters
1501,Elina Garanca
1502,Klaus Florian Vogt
1503,Dorothea RÃÂÃÂ¶schmann
1504,Dorothea R schmann
1505,Rene Pape
1506,Tim Lincecum
1507,Matt Cain
1508,Buster Posey
1509,Cody Ross
1510,Adam Laloum
1511,Maria Sharapova
1512,Shane White
1513,Apolo Ohno
1514,Johnny Weir
1515,Lindsey Vonn
1516,Rene O'Connor
1517,Adam Grimes
1518,Michael T.
1519,Douglas Rain
1520,Ohio State
1521,Arkansas
1522,Nascar
1523,Sebastien Vettel
1524,Dallas Mavericks
1525,Dirk Nowitzki
1526,Jason Kidd
1527,Wisconsin Badgers
1528,TCU Horned Frogs
1529,Oregon
1530,Auburn
1531,Cadel Evans
1532,Andy Schleck
1533,Frank Schleck
1534,Novak Djokovic
1535,Jon Briddell
1536,Erin Coker
1537,Hayden Byerly
1538,Kathleen Allen
1539,Patrick Allen
1540,Rufus Barner
1541,Chiwetel Ejiofor
1542,Oliver Platt
1543,Thandie Newton
1544,Doc Marquis
1545,Football
1546,John Cusack Thandiwe Newton Chiwetel Ejiofor Amanda Peet
1547,Alex Agnew
1548,Patrick Ahern
1549,Greg Braden
1550,Jose Arguelles
1551,Alberto Villoldo
1552,John Major Jenkins
1553,Rick Levine
1554,Sting
1555,David Lynch
1556,Ellen Page
1557,Gilbert Gil
1558,Terence MCKenna
1559,Taryn Manning
1560,Annabel Burton
1561,Patrick Geryl
1562,Adrian Gilbert
1563,David Fricke
1564,Ken Foree
1565,Kristina Klebe
1566,Dale Midkiff
1567,Cliff De Young
1568,Ami Dolenz
1569,Kim Little
1570,Clint Browning
1571,Patrick Labyorteaux
1572,Julian McCullough
1573,Sean Cory
1574,Emily Searcy
1575,Gerald Webb
1576,Katie Wilson
1577,Geoff Ray
1578,Philip Coppens
1579,Graham Hancock
1580,Daniel Pinchbeck
1581,Brian Krause
1582,Heather McComb
1583,Najarra Townsend
1584,Rigoberta Menchu Tum
1585,Archbishop Desmond Tutu
1586,Ryan Thomas
1587,Karon Korp
1588,Maude Barlow
1589,Barbara Marx Hubbard
1590,Mike Dooley
1591,Eddie Steeples
1592,Johnny Pacar
1593,Gary Weeks
1594,Cait Brasel
1595,Gene Burris Jr.
1596,Syd Mead
1597,Miguel Couturie
1598,Sandra EcheverrÃÂÃÂ­a
1599,Alonso EchÃÂÃÂ¡nove
1600,Mason Pettit
1601,Jay Simon
1602,Nina Frederik
1603,Catarina Conti
1604,Heidrun Hankammer
1605,Alena Penz
1606,Eric Schneider
1607,James Cosmo
1608,Julie Hagerty
1609,Armie Hammer
1610,Besty Baker
1611,Jaimi Paige
1612,Batthew Alan
1613,Dr Demento
1614,Antiseen
1615,All in the Family
1616,Etsushi Toyokawa
1617,Takako Tokiwa
1618,Teruyuki Kagawa
1619,Airi Taira
1620,Atsuo Nakamura
1621,Twentieth Century Fox
1622,WALTER PIDGENON
1623,Bette Davis
1624,GREGORY PECK
1625,Gene Hackman
1626,Charleton Heston
1627,Victor Mature
1628,Susan Hayward
1629,Rex Harrison
1630,Mulligan
1631,Gerry
1632,Pepper
1633,Art
1634,Farme
1635,Woody Herman
1636,Extreme
1637,ABC
1638,Asia
1639,Billy Ray Cyrus
1640,Boyz II Men
1641,Chely Wright
1642,Cinderella
1643,Donna Summer
1644,KISS
1645,Night Ranger
1646,Sammy Kershaw
1647,The Mavericks
1648,Moody Blues
1649,Toby Keith
1650,Janessa Williams
1651,98
1652,The Fixx
1653,Soft Cell
1654,TEARS FOR FEARS
1655,The Buggles
1656,Swing Out Sister
1657,Tiffany
1658,Anni-Frid Lyngstad
1659,Pebbles
1660,Robert Bray
1661,Anthony Paratore
1662,Joseph Paratore
1663,Mike Wallace
1664,Wallace
1665,Kate Bosworth
1666,Jim Sturgess
1667,Aaron Yoo
1668,Agustin
1669,Denis
1670,James Brown
1671,Sean Penn
1672,Danny Houston
1673,Naomi Watts
1674,Benicio Del Toro
1675,William Holden
1676,Shirley Knight
1677,Franco Nero
1678,Jonah Hill
1679,Brie Larson
1680,Dave Franco
1681,Johnny Depp
1682,Dustin Nguyen
1683,Peter DeLuise
1684,Holly Robinson Peete
1685,J. Steven Williams
1686,Noah Beggs
1687,Paula Bellamy
1688,Ice Cube
1689,Richard Grieco
1690,Liza Lapira
1691,Jacob Pits
1692,Franks
1693,Claudia
1694,Thembisile
1695,Katlego
1696,Willem
1697,Eros Ramazzotti
1698,MacDowell
1699,Pare
1700,Malcolm McDowell
1701,Michael Par
1702,New England Patriots
1703,Arsenault
1704,Joseph
1705,Boone Junior
1706,Callahan
1707,E.J.
1708,Carter (II)
1709,Jack
1710,Donovan
1711,Tate
1712,Marla Gibbs
1713,Hal Williams
1714,Alaina Reed
1715,JackÃÂÃÂ©e Harry
1716,Regina King
1717,James Ellis
1718,Kerry Walker
1719,Markhum Stansbury Jr.
1720,Arnita Champion
1721,Mister Jones
1722,Fredrick Burns
1723,Keifer Sutherland
1724,Mary Lynn Rajskub
1725,Carl Bernard
1726,Dennis Haysbert
1727,Elisha Cuthbert
1728,Steve Coogan
1729,Gennie James
1730,John Thompson
1731,Paul Popplewell
1732,Shirley Henderson
1733,Bergman
1734,Torn
1735,Gary Olsen
1736,Tony London
1737,David Sonnethal
1738,Sara Stockbridge
1739,Luke Garrett
1740,Rachel Berney
1741,Mickey Curtis
1742,Holly Dalton
1743,Darleen Hollis
1744,Brent N. Hunter
1745,Les Barker
1746,Wakter Slezak
1747,Juan Chapa
1748,Stephen Moore
1749,Myra
1750,Stack Pierce
1751,Bernie Pock
1752,Grandmaster Alex Tao
1753,Archie Shepp
1754,Benoit Magimel
1755,Berangere Allaux
1756,Lubna Azabal
1757,Sami Bouajila
1758,Clapton
1759,Eric
1760,Tyler Mane
1761,Travis Van Winkle
1762,Scout Taylor-Compton
1763,Christina Ulloa
1764,Michael Copon
1765,Robert Carlyle
1766,Colm Feore
1767,Cherry Jones
1768,Peter MacNicol
1769,Eric Lively
1770,Jon Voight
1771,Reiko Aylesworth
1772,Sarah Wynter
1773,James Badge Dale
1774,Kim Raver
1775,Jean Smart
1776,James Morrison (II)
1777,Leslie Hope
1778,Sarah Clarke
1779,Lucyna Winnicka Margit Makay KÃÂÃÂ¡roly KovÃÂÃÂ¡cs AndrÃÂÃÂ¡s BÃÂÃÂ¡lint
1780,Jeff Goldblum
1781,BORIS KARLOFF
1782,Paul Newman
1783,Diana Mercer
1784,Jon Foreman
1785,Tim Foreman
1786,Chad Butler
1787,Ken Klein
1788,Noah Hutchings
1789,Peter Graves
1790,Cloris Leachman
1791,Enrique Almeida
1792,Melissa Paladino
1793,Monique La Barr
1794,DOCUMENTARY
1795,Daniel Handler
1796,Alfonso Tort
1797,Jorge Temponi
1798,ROY ROGERS
1799,Tex Ritter
1800,Bob Seeley
1801,Amy Poehler
1802,Horatio Sanz
1803,Dave Koechner
1804,Ike Barinholtz
1805,Tim Meadows
1806,Andy Richter
1807,Stan Lauerl
1808,Keystone Cops
1809,Carol Lombard
1810,Alejandro Santiago
1811,Folk City
1812,Sesame Street
1813,Edward Norton
1814,Barry Pepper
1815,Philip Seymour Hoffman
1816,Anna Paquin
1817,Metal Blade
1818,Tris Coffin
1819,Kelo Henderson
1820,Tristram Coffin
1821,Paul Sorensen
1822,James Marsden
1823,Malin Akerman
1824,Katherine Heigl
1825,Edward Burns
1826,Sandra Bulloch
1827,Viggo Mortensen
1828,Dominic West
1829,Elizabeth Perkins
1830,Cillian Murphy
1831,Naomie Harris
1832,Christopher Eccleston
1833,Alex Palmer
1834,Bindu De Stoppani
1835,Chris Messina
1836,Marin Ireland
1837,Alden
1838,Basset
1839,Jacqueline
1840,Basterfield
1841,Symon
1842,Brackfield
1843,ANDRE
1844,Brisby
1845,Rose Byrne
1846,Catherine McCormack
1847,Harold Perrineau
1848,Jeremy Davies
1849,Michael Learned
1850,Litefoot
1851,Russell Means
1852,Chris O'Donnell
1853,Bill Pullman
1854,James Vasquez
1855,ÃÂÃÂ Nicole Marcks
1856,ÃÂÃÂ David McBean
1857,Marc Thompson
1858,Mark Pellegrino
1859,Dwight Yoakam
1860,Kevin Pollack
1861,Teri Polo
1862,Mick Rossi
1863,Val Kilmer
1864,Robert Miani
1865,Aaron Gallagher
1866,Peter Dobson
1867,John Turturro
1868,Michael Badalucco
1869,Altschul
1870,Serena
1871,Bastian
1872,Noah
1873,Best
1874,Blumenfeld
1875,Alan
1876,Brownlee
1877,Johnathan
1878,Oliver Pineda
1879,Luda Kroiter
1880,Tom Everett Scott
1881,SARAH JONES
1882,Lee Teregesen
1883,Rundgren
1884,Elizabeth Mitchell
1885,J. K. Simmons
1886,Robert Vaughan
1887,Simn Andreu
1888,Quinn Lord
1889,Claire Margaret Corlett
1890,Ellen Kennedy
1891,Paul Dobson
1892,Mike Starr
1893,Aasif Mandvi
1894,Sarita Choudhury
1895,Treach
1896,Danny Glover
1897,Kristen Gonzalez
1898,Gy Mirando
1899,Gilberto Arribas
1900,Jaime Sanchez
1901,Edie Falco
1902,Elias Koteas
1903,Embeth Davidtz
1904,Katheryn Erbe
1905,Meat Loaf
1906,Richard Speight
1907,Stelio Savante
1908,Elijah Rock
1909,Barry Corbin
1910,Audrey Matos
1911,Greta Thyssen
1912,Jesse White
1913,Elaine Edwards
1914,Jack Mahoney
1915,Anthony Dexter
1916,Mickey Hargitay
1917,Martha Graham
1918,Lawrence Welk
1919,Ames Garner
1920,Shirley MacLain
1921,Audrey Hepburn
1922,Cary Grant
1923,Loretta Young
1924,Mark Damon
1925,Myrna Fahey
1926,Irene Jacob
1927,Frdrique Feder
1928,Jean-Pierre Lorit
1929,Tony Simmons
1930,Gabriel Sigal
1931,Lora Cunningham
1932,Lisa Montague
1933,Rick Wildridge
1934,NAPAKPAPAH NAKPRASIT
1935,MIYAUCHI YASUHIKO
1936,PENPORN POONSAEM
1937,JITRAPORN PANIT
1938,Three Godfathers
1939,Night of the Living Dead / Carnival of Souls / The Satanic Rites of Dracula
1940,Julie Gayet
1941,Olivier Sitruk
1942,Arnaud Giovaninetti
1943,Anne Azoulay
1944,Aamir Khan
1945,Kareena Kapoor
1946,Tracey Mallett
1947,Bart Starr
1948,Paul Hornung
1949,Willie Davis
1950,Ray Nitschke
1951,Billy Ray Gallion
1952,Lisa K. Crosato
1953,Pedro Pano
1954,Cameron William Smith
1955,Gabriella Ethereal
1956,Nataraha Baba
1957,Senaha Han-shi
1958,Onaga Kyo-shi
1959,Shinjyo Kyo-shi
1960,Steve Guttenberg
1961,Nancy Travis
1962,Margaret Colin
1963,Roland Giraud
1964,Michel Boujenah
1965,AndrÃÂÃÂ© Dussollier
1966,Philippine Leroy-Beaulieu
1967,Dominique Lavanant
1968,Robin Weisman
1969,Three Minutes to Impact
1970,Heather Hemmens
1971,XIN
1972,Alan Rachins
1973,Keith Allan
1974,Michelle Boyd
1975,and David Chokachi
1976,Xin
1977,Chlo Sevigny
1978,Lucy Liu
1979,Shawn Ashmore
1980,Mabel Adams
1981,Asckt
1982,Stockard Channig
1983,Fritzi Burr
1984,Scott Caudill
1985,Tasen Chou
1986,Margarita Franco
1987,D. J. Harder
1988,Hulk Hogan
1989,Loni Anderson
1990,Michael O'Laskey II
1991,J. P. Roeske
1992,Victor Wong
1993,Max Elliott Slade
1994,Sean Fox
1995,Evan Bonifant
1996,Caroline Junko King
1997,Chad Power
1998,Charles Napier
1999,Michael Treanor
2000,Victor
2001,Jim Varney
2002,Mathew Botuchis
2003,Vctor Mayo
2004,Juan Carlos Vellido
2005,Frank Spano
2006,Adriana Velsquez
2007,Hanna
2008,Kimberly
2009,Rebecca and Tomahawk
2010,Akira Kobayashi
2011,Ryoji Hayama
2012,Lorena Herrera
2013,Sergio Goyri
2014,Manuel Ibanez
2015,ISELA VEGA
2016,Leticia Perdign
2017,Toby Turner
2018,Jack Guasta
2019,Kaylee Williams
2020,Katrin Cartlidge
2021,Frances Barber
2022,JAMES FLEET
2023,Con O'Neill
2024,David Cardy
2025,3 Stooges
2026,Joe Howard
2027,Larry Fine
2028,Curly Howard
2029,Gail Arnold
2030,Beatrice Blinn
2031,The Stooges
2032,Lynton Brent
2033,Lew Davis
2034,Joe De Rita
2035,Adam West
2036,Nancy Kovack
2037,Paul Winchell
2038,Jerry Mahoney
2039,Brian Hooks
2040,N'Bushe Wright
2041,Faizon Love
2042,E-40
2043,Starletta Depois
2044,Carreras / Domingo / Pavarotti
2045,KELLY
2046,Naseeruddin Shah
2047,Juhi Chawla
2048,Dominic Purcell
2049,Joy Bryant
2050,Ali Larter
2051,Desmond Harrington
2052,Katia Christine
2053,Denise Austin
2054,Shelley Duvall
2055,Janice Rule
2056,Robert Forster
2057,Ruth Nelson
2058,Fat Boys
2059,Three By Three Eyes
2060,Charlie Hunnam
2061,Chris O'Dowd
2062,Lisa Peterson
2063,Kymberly Mellen
2064,Orson Wells
2065,Greg Mills
2066,3-2-1 Penguins
2067,Barret
2068,Justin
2069,Lewis (II)
2070,BUDDY
2071,Smith (II)
2072,Ron
2073,Merrithew
2074,Moira
2075,Chat Williams
2076,Michael Griffin
2077,John Kani
2078,Michael Douglas
2079,Donna
2080,Chris Carlisle
2081,ÃÂÃÂ Joel Harrison
2082,ÃÂÃÂ Gaetano Jones
2083,Desi Bartlett
2084,Hee Jae
2085,Seung-hyeon Lee
2086,Candlemass
2087,Dark Angel
2088,D.A.M.
2089,Ingeborga Dapkunaite
2090,Jason Daly
2091,Vahina Giocante
2092,Paz De La Huerta
2093,Justin Kirk
2094,Jennifer Tilley
2095,Taye Diggs
2096,Hill Harper
2097,Morgan Spurlock
2098,Josh Hartnett
2099,Melissa George
2100,Mark Boone Junior
2101,Kiele Sanchez
2102,Rhys Coiro
2103,Diora Baird
2104,Mia Kirshner
2105,Norris Chumley
2106,Alanna Ubach
2107,Udo Kier
2108,Federico Dordei
2109,Lou Costello
2110,Dorothy Provine
2111,Gale Gordon
2112,Jimmy Conlin
2113,Charles Lane
2114,Lawrence Hilton Jacobs
2115,Rusty Gray
2116,Ken Arquelio
2117,Michelle Rotell
2118,Rachael Ray
2119,Ray
2120,Rachael
2121,Esquire
2122,Jesse Eisenberg
2123,Danny McBride
2124,Aziz Ansari
2125,Kelly Coffey-Meyer
2126,Tina Fey
2127,ALEC BALDWIN
2128,Tracy Morgan
2129,Jane Krakowski
2130,Jack McBrayer
2131,Jon Hamm
2132,CHARLES CHAPLIN
2133,OIiver Hardy
2134,BUSTER KEATON
2135,Harry Langdon
2136,Jacques-Yves Cousteau
2137,Dian Fossey
2138,Birute Galdikas
2139,Jane Goodall
2140,Richard Kiley
2141,Erica Alexander
2142,Kadeem Hardison
2143,Allen Payne
2144,T.E. Russell
2145,Paula Jai Parker
2146,Hugh O'Connor
2147,Amy Robins
2148,SEAN LAWLOR
2149,Richard Thomas
2150,Susan Tyrell
2151,Debor'ah Benton
2152,Lisa Blount
2153,Tom Hulce
2154,MURRAY
2155,Steve
2156,Steve Murray
2157,Gerard Butler
2158,Lena Headey
2159,David Wenham
2160,Anthony Tomei
2161,J.P. Simmons
2162,Johnny Andrews
2163,Tierra Peterson
2164,Matt Jaissle
2165,Sabastian Love
2166,Steve Maxwell
2167,William Devane
2168,Michael Dolan
2169,Sharon Laughlin
2170,Roy Cooper
2171,Gabriel Dell
2172,Kurt Russell
2173,Kevin Costner
2174,Courteney Cox
2175,Christian Slater
2176,3000 Miles-Gumball 3000
2177,311
2178,Three-Eleven
2179,Master Helen Liang
2180,Veggie Tales
2181,Tamala Jones
2182,Nicole Ari Parker
2183,Keith Robinson
2184,Wendy Raquel Robinson
2185,Kevin Hare
2186,Gregoire Colin
2187,Alex Descas
2188,Mati Diop
2189,Woody Woodpecker
2190,Superman
2191,Fairport Convention
2192,Manhattan Transfer
2193,Kim Hauser
2194,Janis Siegel
2195,Alan Paul
2196,Cheryl Bentyne
2197,Akshay Khanna
2198,Shahid Kapoor
2199,Jackie
2200,Lau
2201,Cheng
2202,Chok Chow
2203,Chang
2204,Sheng
2205,Paul
2206,JANG LEE HWANG
2207,Jeanie Chang
2208,Kuan-Wu Lung
2209,Jack Long
2210,Lau Chan
2211,Delphine Zentout
2212,Etienne Chicot
2213,Olivier Parnire
2214,Jean-Pierre Laud
2215,Berta Dominguez
2216,Eva Marie Saint
2217,Werner Peters
2218,John Baer
2219,Noelia Balbo
2220,Ines Sbarra
2221,Ariana Marchioni
2222,Melissa Fernandez
2223,Priscila Rauto
2224,Anthony Hopkins
2225,Rachel Weisz
2226,Alice Faye
2227,James Dunn
2228,Frank Mitchell
2229,John Qualen
2230,John Cheung
2231,Gordon Lau
2232,Liu Chia Hui
2233,Daniel Auteuil
2234,Valeria Golino
2235,Don Barnes
2236,Donnie Van Zant
2237,Danny Chauncey
2238,Larry (LJ) Junstrom
2239,NICK STAHL
2240,Devon Sawa
2241,Ami Ankilewitz
2242,ROBERT DONAT
2243,MADELLEINE CAROLL
2244,LUCIE MANHEIM
2245,GODFREY TEARLE
2246,Ernest Whitted
2247,Andrea Powell
2248,Russell Crowe
2249,Christian Bale
2250,Logan Lerman
2251,GLENN FORD
2252,VAN HEFLIN
2253,Felicia Farr
2254,Peter Fonda
2255,Clownfish
2256,Dan Ablan
2257,Chad Perkins
2258,Mahoney
2259,Ballas
2260,Funk
2261,Kash
2262,Kid
2263,DStyles
2264,A.J.
2265,Killings
2266,Craven
2267,A.J. Styles
2268,Chris Daniels
2269,Sabu
2270,Snuka
2271,Jimmy
2272,Lynn
2273,Jerry
2274,Syxx-Pac
2275,Sandman
2276,Jane Curtin
2277,Kirsten Johnson
2278,French Stewart
2279,Thom Adcox-Hernandez
2280,Takeshi Aono
2281,Brigitte Bako
2282,Earl Boen
2283,Steve Bulen
2284,Ralph Lister
2285,Lesley Boone
2286,Rebecca Forstadt
2287,Eddie Frierson
2288,Joyce Kurtz
2289,Alexandra Kenworthy
2290,Eleni Kelakos
2291,Farhad Fareed
2292,Et Al
2293,Kevin Zagers
2294,Lolita Davidovich
2295,William Forsythe
2296,ANNEMARIE CADIEUX
2297,Patrick Goyette
2298,The Rolling Stones
2299,Wesley Snipes
2300,Kris Kistofferson
2301,Ryan Reynolds
2302,Kirk Jones
2303,Chris Tucker
2304,Charles Sheen
2305,Steve Marino
2306,Cheve Chase
2307,BILL MURRY
2308,Michael Winslow
2309,Bubba Smith
2310,George Gaynes
2311,Emilio Estevez
2312,Alan Vint
2313,WIllie Nelson
2314,Suzy Amis
2315,Sean Connery
2316,Laurence Fishburne
2317,Nicole Kidman
2318,Sam Neill
2319,Denzel Washington
2320,Ethan Hawke
2321,John Goodman
2322,Julia Roberts
2323,ROBERT DUVALL
2324,Clint Eastwood
2325,Sondra Locke
2326,Andy Robinson
2327,Hal Holbrook
2328,Tayne Daly
2329,Arnold Schwarzenegger
2330,Bridget Fonda
2331,James Alan
2332,Michael B. Jordan
2333,Bugs Bunny
2334,Brenda Fraser
2335,Jenna Elfman
2336,Bindi Irwin
2337,Jason James Richter
2338,Hilary Duff
2339,Chad Michael Murray
2340,Jennifer Coolidge
2341,Amanda Bynes
2342,Oliver James
2343,Ernie Reyes Jr.
2344,Mel Gibson
2345,Keanu Reaves
2346,Richard Eyre
2347,Jean Claude Van Damme
2348,Patricia Arquette
2349,Mark Patton
2350,Kim Myers
2351,Debra Winger
2352,Michael Caine
2353,Benjamin Bratt
2354,HUGH GRANT
2355,JODIE FOSTER
2356,William Hurt
2357,DUSTIN HOFFMAN
2358,& Morgan Freeman
2359,Thomas Jahn
2360,Jameson Lee
2361,Kathy Bates
2362,Steven Seagal
2363,Kelly LeBrock
2364,Christopher Reeve
2365,Margot Kidder
2366,Marlon Brand
2367,Bill Patton
